r_si,r_gu,r_name,r_address
서울특별시,영등포구,투썸플레이스여의도롯데캐슬아이비점,서울특별시 영등포구 국제금융로 78 86
서울특별시,영등포구,터치더스카이(TOUCHTHESKY),서울특별시 영등포구 63로 50  
서울특별시,영등포구,초마영등포점,서울특별시 영등포구 영중로 9  
서울특별시,영등포구,주스솔루션여의도IFC몰점,서울특별시 영등포구 여의대로 60 10
서울특별시,영등포구,제주미항,서울특별시 영등포구 영신로9나길 12 846
서울특별시,영등포구,이디야커피한국수출입은행점,서울특별시 영등포구 은행로 22 38
서울특별시,영등포구,이디야커피영등포에이스점,서울특별시 영등포구 경인로 775
서울특별시,영등포구,이디야커피여의도농협재단빌딩점,서울특별시 영등포구 국제금융로8길 2 
서울특별시,영등포구,이디야커피신풍역점,서울특별시 영등포구 신풍로 52-1 
서울특별시,영등포구,이디야커피신길역점,서울특별시 영등포구 영등포로65길 12-1 353
서울특별시,영등포구,이디야커피도림사거리,서울특별시 영등포구 도림로 322 326
서울특별시,영등포구,이디야커피남부고용센터점,서울특별시 영등포구 양산로 71 
서울특별시,영등포구,이디야커피국회의사당역점,서울특별시 영등포구 국회대로 746 22
서울특별시,영등포구,이디야커피(영등포중앙점),서울특별시 영등포구 영중로 37 
서울특별시,영등포구,이디야커피(영등포구청점),서울특별시 영등포구 당산로 110
서울특별시,영등포구,이디야커피,서울특별시 영등포구 영신로 259
서울특별시,영등포구,옥과한우촌,서울특별시 영등포구 경인로 846 
서울특별시,영등포구,엔제리너스커피여의도리버타워점,서울특별시 영등포구 63로 36
서울특별시,영등포구,신선설농탕,서울특별시 영등포구 영등포로 216 
서울특별시,영등포구,선비,서울특별시 영등포구 영신로9나길 12 846
서울특별시,영등포구,삿뽀로당산점(주)엔타스,서울특별시 영등포구 국회대로 543
서울특별시,영등포구,본도시락서여의도점,서울특별시 영등포구 국회대로76길 10 21
서울특별시,영등포구,백리향싱타이(百里香XINGTAI),서울특별시 영등포구 63로 50 
서울특별시,영등포구,리나스여의도점,서울특별시 영등포구 여의나루로 50 42
서울특별시,영등포구,롯데리아롯데마트서울양평점,서울특별시 영등포구 선유로 138
서울특별시,영등포구,두란,서울특별시 영등포구 영신로9나길 12 846
서울특별시,영등포구,데블스도어IFC몰점,서울특별시 영등포구 국제금융로 10 
서울특별시,영등포구,더플레이스영등포롯데백화점점,서울특별시 영등포구 영신로9나길 12 846
서울특별시,영등포구,다솥맛집,서울특별시 영등포구 영신로9나길 12 846
서울특별시,영등포구,간코신세계백화점타임스퀘어점,서울특별시 영등포구 영중로 15
서울특별시,영등포구,63베이커리(63BAKERY),서울특별시 영등포구 63로 50 50
서울특별시,영등포구,(주)캘리스코사보텐여의도메리츠점,서울특별시 영등포구 국제금융로2길 11 
서울특별시,영등포구,(주)닥터로빈영등포신세계,서울특별시 영등포구 영중로 9  
서울특별시,영등포구,대운설렁탕,서울특별시 영등포구 여의대방로23길3 
서울특별시,영등포구,가족천하,서울특별시 영등포구 가마산로 330 
서울특별시,영등포구,호수삼계탕,서울특별시 영등포구 도림로 282 
서울특별시,영등포구,(주)킹랍스타,서울특별시 영등포구 가마산로90길 3 
서울특별시,영등포구,선유(떼조로),서울특별시 영등포구 영신로17길 3 
서울특별시,영등포구,남가네설악추어탕,서울특별시 영등포구 가마산로 581 
서울특별시,영등포구,돈떼목장,서울특별시 영등포구 영등포로 384-1 
서울특별시,영등포구,파라다이스,서울특별시 영등포구 여의동로 252 
서울특별시,영등포구,슈치쿠(SHUCHIKU),서울특별시 영등포구 63로 50 
서울특별시,영등포구,워킹온더클라우드(WALKINGONTHECLOUD),서울특별시 영등포구 63로 50 
서울특별시,영등포구,백리향(BAEKNIHYANG),서울특별시 영등포구 63로 50 
서울특별시,영등포구,무교동유정낙지,서울특별시 영등포구 여의대방로 394  
서울특별시,영등포구,흑돈가,서울특별시 영등포구 여의대방로69길 23  
서울특별시,영등포구,은호식당,서울특별시 영등포구 여의대방로65길 6  
서울특별시,영등포구,평가옥(여의도점),서울특별시 영등포구 여의대방로 379  
서울특별시,영등포구,기소야여의도점,서울특별시 영등포구 국제금융로8길 11  
서울특별시,영등포구,엉터리생고기,서울특별시 영등포구 의사당대로1길 11 
서울특별시,영등포구,영양센타여의도점,서울특별시 영등포구 여의대방로65길 23  
서울특별시,영등포구,창고43본점,서울특별시 영등포구 국제금융로6길 33 
서울특별시,영등포구,제주항구,서울특별시 영등포구 국제금융로6길 33 
서울특별시,영등포구,"혜비수(惠比壽)참치(구,에비스참치)",서울특별시 영등포구 국제금융로6길 33 
서울특별시,영등포구,아웃백스테이크하우스(여의도점),서울특별시 영등포구 국제금융로8길 6  
서울특별시,영등포구,여일정,서울특별시 영등포구 국제금융로6길 7  
서울특별시,영등포구,수미산정,서울특별시 영등포구 여의나루로 42  
서울특별시,영등포구,차이홍,서울특별시 영등포구 여의나루로 42  
서울특별시,영등포구,율도,서울특별시 영등포구 국제금융로6길 30 
서울특별시,영등포구,강공순할매집,서울특별시 영등포구 의사당대로 97 
서울특별시,영등포구,성민촌,서울특별시 영등포구 여의나루로 71  
서울특별시,영등포구,민소한우(중앙여의도지점),서울특별시 영등포구 국제금융로2길 37 
서울특별시,영등포구,긴자,서울특별시 영등포구 국제금융로2길 36 
서울특별시,영등포구,북해도,서울특별시 영등포구 의사당대로 108 
서울특별시,영등포구,홍보석,서울특별시 영등포구 의사당대로 108 
서울특별시,영등포구,올라6,서울특별시 영등포구 여의대로 8  
서울특별시,영등포구,막내회센타,서울특별시 영등포구 도신로53길 7 
서울특별시,영등포구,갯벌낙지,서울특별시 영등포구 영신로20길 6-1 
서울특별시,영등포구,돌배기집(영등포역점),서울특별시 영등포구 영중로4길 6-1 
서울특별시,영등포구,길맨참치,서울특별시 영등포구 영중로4길 4 
서울특별시,영등포구,이강순실비집,서울특별시 영등포구 영등포로46길 8 
서울특별시,영등포구,함흥냉면,서울특별시 영등포구 영등포로42길 6 
서울특별시,영등포구,예원문래점,서울특별시 영등포구 경인로 775 
서울특별시,영등포구,화수목,서울특별시 영등포구 선유로 49 
서울특별시,영등포구,라메흐꺄도,서울특별시 영등포구 선유로17길24
서울특별시,영등포구,부여집,서울특별시 영등포구 선유동1로 24 
서울특별시,영등포구,한옥집,서울특별시 영등포구 양산로 73 
서울특별시,영등포구,강포복집,서울특별시 영등포구 국회대로54길 35 
서울특별시,영등포구,태영한우마을,서울특별시 영등포구 여의공원로 111  
서울특별시,영등포구,기소야서여의도점,서울특별시 영등포구 여의공원로 101  
서울특별시,영등포구,동해도스시,서울특별시 영등포구 은행로 25
서울특별시,영등포구,동해도본점,서울특별시 영등포구 여의도동 14-15번지 
서울특별시,영등포구,만나,서울특별시 영등포구 국회대로74길 19  
서울특별시,영등포구,대방골,서울특별시 영등포구 국회대로 800
서울특별시,영등포구,올라3,서울특별시 영등포구 의사당대로 38 
서울특별시,영등포구,샤브맘,서울특별시 영등포구 영중로 133 
서울특별시,영등포구,송가네족발보쌈,서울특별시 영등포구 당산로48길 4 
서울특별시,영등포구,선유도해물칼국수,서울특별시 영등포구 양평로 126 
서울특별시,은평구,해까득,서울특별시 은평구 은평로 119
서울특별시,은평구,은평성모장례식장,서울특별시 은평구 통일로 1021 
서울특별시,은평구,족발야시장불광역점,서울특별시 은평구 통일로66길 5-1
서울특별시,은평구,박사아구,서울특별시 은평구 통일로66길 4-13 
서울특별시,은평구,항아리,서울특별시 은평구 통일로66길 4-11
서울특별시,은평구,모퉁이추어탕,서울특별시 은평구 통일로66길 10-15
서울특별시,은평구,돌다리,서울특별시 은평구 통일로 863-18
서울특별시,은평구,이차돌은평뉴타운점,서울특별시 은평구 통일로 863-14
서울특별시,은평구,본래순대연신내역점,서울특별시 은평구 통일로 803-1
서울특별시,은평구,한우리은평점,서울특별시 은평구 통일로 1050
서울특별시,은평구,이차돌연신내점,서울특별시 은평구 통일로 1034
서울특별시,은평구,백곱식당,서울특별시 은평구 통일로 1020
서울특별시,은평구,양양감자칼국수,서울특별시 은평구 통일로 1010
서울특별시,은평구,죽이야기역촌점,서울특별시 은평구 진흥로1길 15 
서울특별시,은평구,통나무집,서울특별시 은평구 진흥로19길 8
서울특별시,은평구,통나무집,서울특별시 은평구 진흥로19길 6
서울특별시,은평구,장위동유성집은평점,서울특별시 은평구 진흥로15길 5
서울특별시,은평구,한우천국역촌역점,서울특별시 은평구 진흥로 99 
서울특별시,은평구,등촌샤브칼국수(은평뉴타운점),서울특별시 은평구 진흥로 43 
서울특별시,은평구,만선,서울특별시 은평구 진흥로 201 
서울특별시,은평구,이가네설렁탕,서울특별시 은평구 진흥로 130 
서울특별시,은평구,일품간장게장,서울특별시 은평구 진흥로 125
서울특별시,은평구,본도시락은평뉴타운점,서울특별시 은평구 진관2로 19
서울특별시,은평구,더함깍둑도새기,서울특별시 은평구 진관2로 19
서울특별시,은평구,죽이야기(구파발역점),서울특별시 은평구 진관2로 15-46
서울특별시,은평구,선조네,서울특별시 은평구 진관2로 12
서울특별시,은평구,본죽&비빔밥,서울특별시 은평구 진관1로 21-39
서울특별시,은평구,맛깔참죽증산역점,서울특별시 은평구 증산로9길 13
서울특별시,은평구,향정푸드도투리,서울특별시 은평구 증산로 303
서울특별시,은평구,양푼국물닭갈비,서울특별시 은평구 응암로9길 7
서울특별시,은평구,육찡어,서울특별시 은평구 응암로21길 6-1
서울특별시,은평구,응암생고기전문,서울특별시 은평구 응암로21길 5-1
서울특별시,은평구,연탄생고기,서울특별시 은평구 응암로21길 12
서울특별시,은평구,무교동갯마을낙지,서울특별시 은평구 응암로13길 9
서울특별시,은평구,오거리전집,서울특별시 은평구 응암로13길 28
서울특별시,은평구,와따생선,서울특별시 은평구 응암로12길 8
서울특별시,은평구,감쪽갈비응암점,서울특별시 은평구 응암로12길 23
서울특별시,은평구,나노삼원돈,서울특별시 은평구 응암로 360
서울특별시,은평구,필,서울특별시 은평구 은평로9길 9
서울특별시,은평구,서울복집,서울특별시 은평구 은평로9길 8
서울특별시,은평구,황금호수오리농장,서울특별시 은평구 은평로9길 7
서울특별시,은평구,메밀촌,서울특별시 은평구 은평로9길 5 
서울특별시,은평구,복이레,서울특별시 은평구 은평로9길 14
서울특별시,은평구,맛나식당,서울특별시 은평구 은평로9길 12
서울특별시,은평구,제면공방,서울특별시 은평구 은평로8길 29
서울특별시,은평구,해송일식,서울특별시 은평구 은평로13길 11-6 
서울특별시,은평구,㈜벙구갈비,서울특별시 은평구 은평로 32
서울특별시,은평구,백년백세,서울특별시 은평구 은평로 205-5
서울특별시,은평구,잇츠파스타,서울특별시 은평구 은평로 193
서울특별시,은평구,은평양촌리,서울특별시 은평구 은평로 141
서울특별시,은평구,본죽,서울특별시 은평구 은평로 119
서울특별시,은평구,노랑태명태찜,서울특별시 은평구 연서로34길 42 
서울특별시,은평구,대박아구찜,서울특별시 은평구 연서로29길 8-13
서울특별시,은평구,햇살머무는식탁,서울특별시 은평구 연서로29길 32
서울특별시,은평구,토마토김밥,서울특별시 은평구 연서로29길 32
서울특별시,은평구,태영생막창,서울특별시 은평구 연서로29길 22
서울특별시,은평구,남도술상,서울특별시 은평구 연서로29길 21-7 
서울특별시,은평구,부추삼겹살,서울특별시 은평구 연서로29길 20-25 
서울특별시,은평구,화포식당,서울특별시 은평구 연서로29길 20-15
서울특별시,은평구,품앗이,서울특별시 은평구 연서로29길 20-13
서울특별시,은평구,삼대족발연신내점,서울특별시 은평구 연서로29길 14-18
서울특별시,은평구,수정불막창,서울특별시 은평구 연서로29길 11-9
서울특별시,은평구,낭풍(연신내점),서울특별시 은평구 연서로29길 11-2 
서울특별시,은평구,최가네쪽갈비,서울특별시 은평구 연서로27길 16-15
서울특별시,은평구,까볼로,서울특별시 은평구 연서로27길 16-14 
서울특별시,은평구,푸딩(연신내점),서울특별시 은평구 연서로25길 20-6
서울특별시,은평구,밀가루식당,서울특별시 은평구 연서로 303
서울특별시,은평구,고산면옥,서울특별시 은평구 연서로 257
서울특별시,은평구,조개폭식,서울특별시 은평구 연서로 208
서울특별시,은평구,만득이곱창,서울특별시 은평구 연서로 170-1
서울특별시,은평구,제주아방,서울특별시 은평구 연서로 166
서울특별시,은평구,죽이야기증산DMC역점,서울특별시 은평구 수색로 191
서울특별시,은평구,경복궁녹번점,서울특별시 은평구 서오릉로 4
서울특별시,은평구,죽이야기구산사거리점,서울특별시 은평구 서오릉로 199
서울특별시,은평구,백채구산역점,서울특별시 은평구 서오릉로 178
서울특별시,은평구,연희김밥,서울특별시 은평구 서오릉로 162-1
서울특별시,은평구,에브리돈,서울특별시 은평구 불광천길 536
서울특별시,은평구,성너머집,서울특별시 은평구 불광로18길 13-1
서울특별시,은평구,골목식당,서울특별시 은평구 불광로18길 10-1
서울특별시,은평구,마니조아,서울특별시 은평구 불광로 90 
서울특별시,은평구,대호고깃집,서울특별시 은평구 불광로 90
서울특별시,은평구,양푼이가네생고기김치찌개,서울특별시 은평구 불광로 76
서울특별시,은평구,우돈정육식당,서울특별시 은평구 불광로 6
서울특별시,은평구,한우리,서울특별시 은평구 불광로 40-7
서울특별시,은평구,명가쌈밥,서울특별시 은평구 불광로 40-2 
서울특별시,은평구,산호해,서울특별시 은평구 북한산로 281-15
서울특별시,은평구,백년식당서서갈비은평점,서울특별시 은평구 북한산로 246 
서울특별시,은평구,송추가마골은평2지점,서울특별시 은평구 북한산로 228-2
서울특별시,은평구,평양초계탕막국수,서울특별시 은평구 대서문길 9
서울특별시,은평구,옛골토성,서울특별시 은평구 대서문길 45-7
서울특별시,은평구,북한산손칼국수,서울특별시 은평구 대서문길 36
서울특별시,은평구,백년두부촌,서울특별시 은평구 대서문길 36
서울특별시,은평구,북한산닭명가,서울특별시 은평구 대서문길 31
서울특별시,은평구,전주식당,서울특별시 은평구 대서문길 15-7
서울특별시,은평구,북한산통큰장어,서울특별시 은평구 대서문길 11
서울특별시,은평구,이얼싼,서울특별시 은평구 진관2로 19
서울특별시,은평구,공화춘,서울특별시 은평구 연서로 304 
서울특별시,은평구,차이몬스터,서울특별시 은평구 불광천길 334
서울특별시,은평구,스시웨이은평점,서울특별시 은평구 통일로 1010
서울특별시,은평구,소문난간이횟집,서울특별시 은평구 응암로9길 11
서울특별시,은평구,스시쇼부,서울특별시 은평구 은평로13길 11-9
서울특별시,은평구,유진참치,서울특별시 은평구 연서로29길 20-8
서울특별시,은평구,웃는돌참치,서울특별시 은평구 연서로29길 17-4
서울특별시,은평구,㈜파리크라상라그릴리아은평점,서울특별시 은평구 통일로 1050
서울특별시,은평구,뚜띠꾸치나(응암점),서울특별시 은평구 증산로 465
서울특별시,은평구,아오리의행방불명연신내점,서울특별시 은평구 연서로 215-1
서울특별시,은평구,횟집산이네,서울특별시 은평구 통일로 708-8
서울특별시,은평구,캘리포니아피자키친롯데몰은평점,서울특별시 은평구 통일로 1050
서울특별시,은평구,초유향,서울특별시 은평구 은평로13길 11-12
서울특별시,은평구,채선당구산점,서울특별시 은평구 연서로 106
서울특별시,은평구,착한낙지,서울특별시 은평구 연서로 322
서울특별시,은평구,진곰숯불갈비,서울특별시 은평구 증산로 345
서울특별시,은평구,지호한방삼계탕,서울특별시 은평구 서오릉로 222
서울특별시,은평구,장충당녹번점,서울특별시 은평구 은평로 221-1
서울특별시,은평구,장어가,서울특별시 은평구 진흥로 144
서울특별시,은평구,은행나무샤브,서울특별시 은평구 연서로 183-4
서울특별시,은평구,은평한우곱창,서울특별시 은평구 진흥로 23
서울특별시,은평구,원할머니보쌈(녹번점),서울특별시 은평구 은평로 170
서울특별시,은평구,원산면옥,서울특별시 은평구 은평로 193
서울특별시,은평구,영심이네오리불고기,서울특별시 은평구 진흥로15길 7
서울특별시,은평구,여리네닭갈비신사점,서울특별시 은평구 연서로3길 44
서울특별시,은평구,엉터리생고기연신내점,서울특별시 은평구 통일로83길 6-10 
서울특별시,은평구,야래향,서울특별시 은평구 통일로 1010 
서울특별시,은평구,송추가마골,서울특별시 은평구 북한산로 276
서울특별시,은평구,소담촌,서울특별시 은평구 서오릉로 145 
서울특별시,은평구,세븐차이나,서울특별시 은평구 북한산로 242
서울특별시,은평구,새만포면옥,서울특별시 은평구 연서로 171 
서울특별시,은평구,상하이문,서울특별시 은평구 응암로 247
서울특별시,은평구,삿뽀로녹번점(주)엔타스시스템,서울특별시 은평구 서오릉로 4
서울특별시,은평구,산들애보리밥,서울특별시 은평구 대서문길 43-16 
서울특별시,은평구,불낙쭈,서울특별시 은평구 통일로 863-21
서울특별시,은평구,불광동황소곱창구이,서울특별시 은평구 진흥로 141
서울특별시,은평구,북한산아구랑명태랑,서울특별시 은평구 대서문길 13-11
서울특별시,은평구,봉평메밀막국수&대관령가는길,서울특별시 은평구 응암로 263
서울특별시,은평구,무안갯벌낙지,서울특별시 은평구 진흥로 11
서울특별시,은평구,만석장,서울특별시 은평구 대서문길 43-10
서울특별시,은평구,동해바다,서울특별시 은평구 연서로 207
서울특별시,은평구,대한수산,서울특별시 은평구 서오릉로 18
서울특별시,은평구,능원식당,서울특별시 은평구 통일로89길 6-10
서울특별시,은평구,강용구족발보쌈,서울특별시 은평구 불광로 37-4
서울특별시,은평구,(원)할머니보쌈응암점,서울특별시 은평구 응암로 253
서울특별시,은평구,롯데리아불광점,서울특별시 은평구 통일로 741
서울특별시,은평구,이디야커피,서울특별시 은평구 연서로 148
서울특별시,은평구,이디야응암중앙점,서울특별시 은평구 응암로 183
서울특별시,은평구,이디야본서부병원점,서울특별시 은평구 응암로 337
서울특별시,은평구,롯데리아구산역점,서울특별시 은평구 연서로 130
서울특별시,은평구,은평닭곰탕,서울특별시 은평구 은평로9길 13
서울특별시,은평구,위너세프,서울특별시 은평구 서오릉로2길 3
서울특별시,종로구,감성타코광화문점,서울특별시 종로구 새문안로3길 23
서울특별시,종로구,진주육회3호점,서울특별시 종로구 동호로 403
서울특별시,종로구,일품당프리미엄,서울특별시 종로구 새문안로5가길 7
서울특별시,종로구,광화문한옥집,서울특별시 종로구 새문안로5가길 7
서울특별시,종로구,금용문,서울특별시 종로구 새문안로5가길 7
서울특별시,종로구,석파랑,서울특별시 종로구 자하문로 309
서울특별시,종로구,화포식당종각점,서울시 종로구 우정국로2길 34
서울특별시,종로구,코바코신설동점,서울시 종로구 종로66길 17
서울특별시,종로구,죽이야기경희궁자이점,서울시 종로구 송월길 155
서울특별시,종로구,일식오수사,서울시 종로구 사직로 130
서울특별시,종로구,101번지남산돈까스안녕인사동점,서울시 종로구 인사동길 49 
서울특별시,종로구,샤오바오우육면,서울시 종로구 삼일대로17길 15
서울특별시,종로구,안동국시소람,서울특별시 종로구 인사동9길 16
서울특별시,종로구,비더원,서울특별시 종로구 대학로 42-13
서울특별시,종로구,원호와초밥,서울특별시 종로구 종로40길 4
서울특별시,종로구,할머니집순대,서울특별시 종로구 동호로 403-14
서울특별시,종로구,육회자매집종로3호점,서울특별시 종로구 종로 208
서울특별시,종로구,화통본가,서울특별시 종로구 수표로20길 33
서울특별시,종로구,종로유가네숯불갈비함흥냉면,서울특별시 종로구 수표로 86
서울특별시,종로구,수정식당,서울특별시 종로구 종로16길 18
서울특별시,종로구,종로황소곱창종로점,서울특별시 종로구 우정국로2길 31
서울특별시,종로구,맛있는김치찜&순두부종로본점,서울특별시 종로구 우정국로2길 31
서울특별시,종로구,서촌백년화로,서울특별시 종로구 새문안로7길 20
서울특별시,종로구,뽐모도로,서울특별시 종로구 새문안로9길 19-1
서울특별시,종로구,동성각,서울특별시 종로구 새문안로9길 29-2
서울특별시,종로구,사발,서울특별시 종로구 사직로8길 34
서울특별시,종로구,평가옥광화문점,서울특별시 종로구 새문안로5길 19
서울특별시,종로구,착한쭝식광화문점,서울특별시 종로구 새문안로5길 19
서울특별시,종로구,박순례손말이고기산정집광화문점,서울특별시 종로구 새문안로5가길 3-10
서울특별시,종로구,깡장집,서울특별시 종로구 새문안로5길 19
서울특별시,종로구,경희궁등갈비광화문점,서울특별시 종로구 새문안로5가길 3-9
서울특별시,종로구,통영굴밥,서울특별시 종로구 사직로 130
서울특별시,종로구,향미정,서울특별시 종로구 사직로8길 17
서울특별시,종로구,부산돼지국밥,서울특별시 종로구 삼봉로 81
서울특별시,종로구,종로생고기,서울특별시 종로구 수표로 116
서울특별시,종로구,살롱순라,서울특별시 종로구 율곡로10길 75
서울특별시,종로구,마포집,서울특별시 종로구 대학로1길 4
서울특별시,종로구,야래향,서울특별시 종로구 김상옥로 3
서울특별시,종로구,효제주물럭,서울특별시 종로구 종로35길 44
서울특별시,종로구,돈통마늘보쌈,서울특별시 종로구 종로46길 20
서울특별시,종로구,정통의정부부대찌개,서울특별시 종로구 종로66길 17
서울특별시,종로구,명동칼국수신설동본점,서울특별시 종로구 난계로29길 34
서울특별시,종로구,서울회관,서울특별시 종로구 종로56길 42-4
서울특별시,종로구,동해해물탕,서울특별시 종로구 창신2길 12
서울특별시,종로구,김가네동대문역점,서울특별시 종로구 종로 289
서울특별시,종로구,뚝배기집,서울특별시 종로구 종로16길 12
서울특별시,종로구,더키친750,서울특별시 종로구 대학로8가길 80
서울특별시,종로구,개미집대학로점,서울특별시 종로구 대학로8가길 80
서울특별시,종로구,대규스시,서울특별시 종로구 동숭3길 1
서울특별시,종로구,깔리,서울특별시 종로구 대학로11길 43
서울특별시,종로구,개미식당,서울특별시 종로구 대명길 35
서울특별시,종로구,삼삼오오,서울특별시 종로구 명륜길 51
서울특별시,종로구,재동맷돌순두부,서울특별시 종로구 북촌로2길 8
서울특별시,종로구,황금코다리,서울특별시 종로구 자하문로10길 14
서울특별시,종로구,아빠곰탕경복궁역점,서울특별시 종로구 자하문로 42-1
서울특별시,종로구,효자왕족발,서울특별시 종로구 자하문로 31-2
서울특별시,종로구,도스타코스종로점,서울특별시 종로구 삼일대로15길 13
서울특별시,종로구,대학로에취하다,서울특별시 종로구 동숭길 143
서울특별시,종로구,이유식당,서울특별시 종로구 창경궁로26길 41-3
서울특별시,종로구,포탈라레스토랑,서울특별시 종로구 청계천로 99
서울특별시,종로구,교촌치킨종로1호점,서울특별시 종로구 종로12길 15
서울특별시,종로구,마실정육식당,서울특별시 종로구 종로 384
서울특별시,종로구,한옥갈비,서울특별시 종로구 종로40가길 20
서울특별시,종로구,부촌,서울특별시 종로구 종로 200-12
서울특별시,종로구,왕벌집,서울특별시 종로구 돈화문로4길 41
서울특별시,종로구,스시야,서울특별시 종로구 수표로 20길 43
서울특별시,종로구,동해어가,서울특별시 종로구 수표로 83
서울특별시,종로구,이춘복참치종각점,서울특별시 종로구 종로14길 4
서울특별시,종로구,곱창본가,서울특별시 종로구 삼일대로19길 22
서울특별시,종로구,라공방,서울특별시 종로구 우정국로2길 21
서울특별시,종로구,교대이층집경복궁점,서울특별시 종로구 새문안로5길 10-1
서울특별시,종로구,일품당샤브샤브,서울특별시 종로구 세종대로23길 25
서울특별시,종로구,동락돼지,서울특별시 종로구 새문안로5길 9
서울특별시,종로구,국시방,서울특별시 종로구 새문안로5길 13
서울특별시,종로구,나무향기,서울특별시 종로구 세종대로23길 47
서울특별시,종로구,시민식당2호점,서울특별시 종로구 종로11길 10
서울특별시,종로구,하누소,서울특별시 종로구 인사동4길 18
서울특별시,종로구,박보연간장게장,서울특별시 종로구 종로5길 42-5
서울특별시,종로구,감촌,서울특별시 종로구 종로 19 
서울특별시,종로구,메이루,서울특별시 종로구 종로 1
서울특별시,종로구,경양식1985/온드린,서울특별시 종로구 종로 1
서울특별시,종로구,건강밥상/하늘풍경,서울특별시 종로구 종로 1
서울특별시,종로구,장수삼계탕,서울특별시 종로구 종로5길 58
서울특별시,종로구,황씨네추어탕,서울특별시 종로구 삼봉로 81
서울특별시,종로구,호반,서울특별시 종로구 삼봉로 81
서울특별시,종로구,의정부부대찌개앤돈까스,서울특별시 종로구 우정국로 45-7
서울특별시,종로구,담소누룽지백숙,서울특별시 종로구 삼봉로 81
서울특별시,종로구,북창동순두부인사동점,서울특별시 종로구 인사동5길 4
서울특별시,종로구,인사동두부마을,서울특별시 종로구 인사동길 30-12
서울특별시,종로구,두레,서울특별시 종로구 인사동4길 5-24
서울특별시,종로구,늘마중,서울특별시 종로구 인사동8길 16-1
서울특별시,종로구,처마끝하늘풍경,서울특별시 종로구 인사동14길 24-2
서울특별시,종로구,뉘조,서울특별시 종로구 인사동14길 27
서울특별시,종로구,옥정,서울특별시 종로구 인사동12길 18
서울특별시,종로구,나주소나주곰탕,서울특별시 종로구 율곡로4길 55
서울특별시,종로구,스윗밸런스광화문점,서울특별시 종로구 종로1길 50
서울특별시,종로구,장수삼계탕,서울특별시 종로구 종로17길 52
서울특별시,종로구,소담시래기국밥집,서울특별시 종로구 종로17길 46
서울특별시,종로구,시민식당,서울특별시 종로구 돈화문로5길 30
서울특별시,종로구,미락한식뷔페,서울특별시 종로구 수표로 118
서울특별시,종로구,나주곰탕,서울특별시 종로구 창경궁로 119
서울특별시,종로구,청국장밥,서울특별시 종로구 창경궁로 129
서울특별시,종로구,싱글벙글복어,서울특별시 종로구 돈화문로11길 30
서울특별시,종로구,서대포,서울특별시 종로구 돈화문로11가길 9
서울특별시,종로구,배수사,서울특별시 종로구 돈화문로11가길 47
서울특별시,종로구,삼성원,서울특별시 종로구 종로 199
서울특별시,종로구,금돼지갈비,서울특별시 종로구 종로31길 39
서울특별시,종로구,털보네해물탕등갈비,서울특별시 종로구 종로31길 15
서울특별시,종로구,월선네,서울특별시 종로구 종로31길 21
서울특별시,종로구,산더미고깃집,서울특별시 종로구 종로31길 21
서울특별시,종로구,김명자굴국밥전문점,서울특별시 종로구 종로31길 29
서울특별시,종로구,화돌농장,서울특별시 종로구 종로31길 22
서울특별시,종로구,장수삼계탕,서울특별시 종로구 종로31길 46-3
서울특별시,종로구,조가네뼈해장국,서울특별시 종로구 창경궁로 126
서울특별시,종로구,왕순대,서울특별시 종로구 창경궁로16길 6-2
서울특별시,종로구,소문난복집,서울특별시 종로구 창경궁로 134-2
서울특별시,종로구,신라갈비,서울특별시 종로구 종로35길 4
서울특별시,종로구,고창선운사풍천장어금정,서울특별시 종로구 대학로2길 38
서울특별시,종로구,종로불타는곱창,서울특별시 종로구 종로35길 8
서울특별시,종로구,종로회타운,서울특별시 종로구 종로41길 9
서울특별시,종로구,도원,서울특별시 종로구 종로41길 32-4
서울특별시,종로구,남원추어탕,서울특별시 종로구 율곡로30길 21
서울특별시,종로구,이모네집,서울특별시 종로구 율곡로14길 51
서울특별시,종로구,왕십리순대국,서울특별시 종로구 율곡로 220-1
서울특별시,종로구,양양식당,서울특별시 종로구 율곡로20길 23
서울특별시,종로구,명동칼국수,서울특별시 종로구 율곡로 220-1
서울특별시,종로구,원조식당,서울특별시 종로구 대학로 46
서울특별시,종로구,마작골,서울특별시 종로구 종로46길 20
서울특별시,종로구,강원집,서울특별시 종로구 종로46길 12
서울특별시,종로구,본고향맛집,서울특별시 종로구 지봉로 16
서울특별시,종로구,종로57길,서울특별시 종로구 종로57길 28
서울특별시,종로구,이차돌신설동점,서울특별시 종로구 종로 405
서울특별시,종로구,양씨소머리곰탕,서울특별시 종로구 종로51길 31
서울특별시,종로구,풍천손가네민물장어,서울특별시 종로구 종로51가길 2-1
서울특별시,종로구,영산강,서울특별시 종로구 창신길 3
서울특별시,종로구,부뚜막한상차림,서울특별시 종로구 율곡로 219-1
서울특별시,종로구,어바웃샤브,서울특별시 종로구 대학로12길 61
서울특별시,종로구,수제비와보리밥세상,서울특별시 종로구 대학로5길 12
서울특별시,종로구,고궁의아침,서울특별시 종로구 창경궁로 158
서울특별시,종로구,파스타마켓,서울특별시 종로구 대학로11길 9-5
서울특별시,종로구,동숭숯불갈비,서울특별시 종로구 대학로9길 26
서울특별시,종로구,꺽정이네장작구이,서울특별시 종로구 대명1길 25
